desc_apertura;desc_prog;desc_inc;desc_prin;cred_ini;cred_vig;cred_comp;cred_pag;cred_dev;cred_disp
Conducción Superior;Actividades Centrales;Bienes de Consumo;Productos de Cuero y Caucho;5.000;5.000;0;0;0;5.000
Conducción Superior;Actividades Centrales;Bienes de Consumo;Productos de Cuero y Caucho;79.490;79.490;0;0;0;79.490
Conducción Superior;Actividades Centrales;Bienes de Consumo;"Productos Químicos, Combustibles y Lubricantes";50.000;50.000;13.480;13.480;13.480;36.520
Conducción Superior;Actividades Centrales;Bienes de Consumo;"Productos Químicos, Combustibles y Lubricantes";360.000;360.000;73.030;73.030;73.030;286.970
Conducción Superior;Actividades Centrales;Bienes de Consumo;"Productos Químicos, Combustibles y Lubricantes";50.000;50.000;2.641;2.641;2.641;47.359
Conducción Superior;Actividades Centrales;Bienes de Consumo;Productos de Minerales No Metálicos;10.000;10.000;0;0;0;10.000
Conducción Superior;Actividades Centrales;Bienes de Consumo;Productos de Minerales No Metálicos;67.000;67.000;0;0;0;67.000
Conducción Superior;Actividades Centrales;Bienes de Consumo;Productos de Minerales No Metálicos;30.000;30.000;0;0;0;30.000
Conducción Superior;Actividades Centrales;Bienes de Consumo;Productos de Minerales No Metálicos;30.000;30.000;0;0;0;30.000
Conducción Superior;Actividades Centrales;Bienes de Consumo;Productos Metálicos;20.000;20.000;0;0;0;20.000
Conducción Superior;Actividades Centrales;Bienes de Consumo;Productos Metálicos;20.000;20.000;0;0;0;20.000
Conducción Superior;Actividades Centrales;Bienes de Consumo;Productos Metálicos;100.000;100.000;0;0;0;100.000
Conducción Superior;Actividades Centrales;Bienes de Consumo;Productos Metálicos;9.000;9.000;5.557;5.557;5.557;3.443
Conducción Superior;Actividades Centrales;Bienes de Consumo;Otros Bienes de Consumo;130.000;130.000;806;806;806;129.194
Conducción Superior;Actividades Centrales;Bienes de Consumo;Otros Bienes de Consumo;195.000;195.000;8.039;8.039;8.039;186.961
Conducción Superior;Actividades Centrales;Bienes de Consumo;Otros Bienes de Consumo;338.000;338.000;7.052;7.052;7.052;330.948
Conducción Superior;Actividades Centrales;Bienes de Consumo;Otros Bienes de Consumo;0;0;30.174;0;0;-30.174
Conducción Superior;Actividades Centrales;Bienes de Consumo;Otros Bienes de Consumo;878.000;878.000;4.299;4.299;4.299;873.701
Conducción Superior;Actividades Centrales;Bienes de Consumo;Otros Bienes de Consumo;0;0;5.513;5.513;5.513;-5.513
Conducción Superior;Actividades Centrales;Servicios No Personales;Servicios Básicos;7.300.000;7.300.000;418.665;418.665;418.665;6.881.335
Conducción Superior;Actividades Centrales;Servicios No Personales;Servicios Básicos;3.000.000;3.000.000;157.309;157.309;157.309;2.842.691
Conducción Superior;Actividades Centrales;Servicios No Personales;Servicios Básicos;1.903.951;1.903.951;2.698;2.698;2.698;1.901.253
Conducción Superior;Actividades Centrales;Servicios No Personales;Servicios Básicos;3.000.000;3.000.000;167.706;167.706;167.706;2.832.294
Conducción Superior;Actividades Centrales;Servicios No Personales;Servicios Básicos;0;0;2.881.255;0;0;-2.881.255
Conducción Superior;Actividades Centrales;Servicios No Personales;Alquileres y Derechos;40.036.500;40.036.500;30.234.654;8.488.902;8.494.402;9.801.846
Conducción Superior;Actividades Centrales;Servicios No Personales;Alquileres y Derechos;500.000;500.000;3.237;3.237;3.237;496.763
Conducción Superior;Actividades Centrales;Servicios No Personales;Alquileres y Derechos;2.000.000;2.000.000;3.559.175;217.117;217.117;-1.559.175
Conducción Superior;Actividades Centrales;Servicios No Personales;"Mantenimiento, Reparación y Limpieza";5.523.000;5.523.000;837.985;837.985;837.985;4.685.015
Conducción Superior;Actividades Centrales;Servicios No Personales;"Mantenimiento, Reparación y Limpieza";1.073.533;1.073.533;16.598;16.598;16.598;1.056.935
Conducción Superior;Actividades Centrales;Servicios No Personales;"Mantenimiento, Reparación y Limpieza";500.000;500.000;764.013;70.961;141.922;-264.013
Conducción Superior;Actividades Centrales;Servicios No Personales;"Mantenimiento, Reparación y Limpieza";0;0;11.000;11.000;11.000;-11.000
Conducción Superior;Actividades Centrales;Servicios No Personales;"Mantenimiento, Reparación y Limpieza";14.500.000;14.500.000;4.616.129;0;1.060.000;9.883.871
Conducción Superior;Actividades Centrales;Servicios No Personales;"Mantenimiento, Reparación y Limpieza";377.393;377.393;0;0;0;377.393
Conducción Superior;Actividades Centrales;Servicios No Personales;Servicios Técnicos y Profesionales;4.704.000;4.704.000;936.000;234.000;234.000;3.768.000
Conducción Superior;Actividades Centrales;Servicios No Personales;Servicios Técnicos y Profesionales;569.000;569.000;19.856;19.856;19.856;549.144
Conducción Superior;Actividades Centrales;Servicios No Personales;Servicios Técnicos y Profesionales;16.507.000;16.507.000;369.600;0;52.000;16.137.400
Conducción Superior;Actividades Centrales;Servicios No Personales;Servicios Técnicos y Profesionales;43.249.492;43.249.492;4.181.218;553.162;553.162;39.068.274
Conducción Superior;Actividades Centrales;Servicios No Personales;Servicios Comerciales y Financieros;777.772;777.772;0;0;0;777.772
Conducción Superior;Actividades Centrales;Servicios No Personales;Servicios Comerciales y Financieros;900.000;900.000;0;0;0;900.000
Conducción Superior;Actividades Centrales;Servicios No Personales;Servicios Comerciales y Financieros;10.971.444;10.971.444;0;0;0;10.971.444
Conducción Superior;Actividades Centrales;Servicios No Personales;Servicios Comerciales y Financieros;2.760.220;2.760.220;0;0;0;2.760.220
Conducción Superior;Actividades Centrales;Servicios No Personales;Servicios Comerciales y Financieros;100.000;100.000;2.226;2.226;2.226;-4.775
Conducción Superior;Actividades Centrales;Servicios No Personales;Servicios Comerciales y Financieros;0;0;900.000;90.000;90.000;-900.000
Conducción Superior;Actividades Centrales;Servicios No Personales;Pasajes y Viáticos;8.500.000;8.500.000;827.348;789.567;827.348;7.530.467
Conducción Superior;Actividades Centrales;Servicios No Personales;Pasajes y Viáticos;7.000.000;7.000.000;388.376;388.376;388.376;5.581.654
Conducción Superior;Actividades Centrales;Servicios No Personales;Pasajes y Viáticos;100.000;100.000;23.539;23.539;23.539;76.461
Conducción Superior;Actividades Centrales;Servicios No Personales;"Impuestos, Derechos, Tasas y Juicios";637.077;637.077;514.638;299.449;514.638;-87.022
Conducción Superior;Actividades Centrales;Servicios No Personales;"Impuestos, Derechos, Tasas y Juicios";110.000;110.000;0;0;0;110.000
Conducción Superior;Actividades Centrales;Servicios No Personales;Otros Servicios;1.500.000;1.500.000;16.493;14.373;16.493;1.483.507
Conducción Superior;Actividades Centrales;Servicios No Personales;Otros Servicios;5.958.900;5.958.900;0;0;0;5.958.900
Conducción Superior;Actividades Centrales;Gastos en Personal;Personal Permanente;0;0;5.776.998;5.171.892;5.260.885;-5.776.998
Conducción Superior;Actividades Centrales;Gastos en Personal;Personal Permanente;0;0;3.271.166;3.284.757;2.917.604;-3.271.166
Conducción Superior;Actividades Centrales;Gastos en Personal;Personal Permanente;0;0;89.594;4.874;89.594;-89.594
Conducción Superior;Actividades Centrales;Gastos en Personal;Personal Permanente;0;0;4.090.225;2.066.830;2.066.830;-4.090.225
Conducción Superior;Actividades Centrales;Gastos en Personal;Personal Permanente;0;0;703.167;0;1.554.159;-703.167
Conducción Superior;Actividades Centrales;Gastos en Personal;Servicios Extraordinarios;0;0;1.582.397;1.350.646;1.350.646;-1.582.397
Conducción Superior;Actividades Centrales;Gastos en Personal;Asistencia Social al Personal;0;0;910.942;421.715;421.715;-910.942
Conducción Superior;Actividades Centrales;Gastos en Personal;Asistencia Social al Personal;0;0;12.320;10.830;10.830;-12.320
Conducción Superior;Actividades Centrales;Gastos en Personal;Gabinete de autoridades superiores;0;0;449.426;282.332;282.332;-449.426
Conducción Superior;Actividades Centrales;Gastos en Personal;Personal contratado;0;0;3.304.846;2.822.436;2.822.436;-3.304.846
Conducción Superior;Actividades Centrales;Gastos en Personal;Personal contratado;0;0;1.772.209;1.761.895;1.494.281;-1.772.209
Conducción Superior;Actividades Centrales;Gastos en Personal;Personal contratado;0;0;0;17.590;0;0
Conducción Superior;Actividades Centrales;Gastos en Personal;Personal contratado;0;0;2.479.528;1.333.149;1.333.149;-2.479.528
Conducción Superior;Actividades Centrales;Bienes de Consumo;"Productos Alimenticios, Agropecuarios y Forestales";0;0;0;34.592;34.592;0
Conducción Superior;Actividades Centrales;Bienes de Consumo;"Productos de Papel, Cartón e Impresos";0;0;2.970;2.970;2.970;-2.970
Conducción Superior;Actividades Centrales;Bienes de Consumo;"Productos de Papel, Cartón e Impresos";0;0;0;0;0;-1.340.693
Conducción Superior;Actividades Centrales;Bienes de Consumo;Productos Metálicos;0;0;360;360;360;-360
Conducción Superior;Actividades Centrales;Bienes de Consumo;Otros Bienes de Consumo;0;0;22.262;22.262;22.262;-22.262
Conducción Superior;Actividades Centrales;Bienes de Consumo;Otros Bienes de Consumo;0;0;0;8.742;8.742;0
Conducción Superior;Actividades Centrales;Servicios No Personales;Servicios Básicos;0;0;98.298;98.298;98.298;-98.298
Conducción Superior;Actividades Centrales;Servicios No Personales;Servicios Básicos;0;0;23.186;23.186;23.186;-23.186
Conducción Superior;Actividades Centrales;Servicios No Personales;Servicios Básicos;0;0;1.407;1.407;1.407;-1.407
Conducción Superior;Actividades Centrales;Servicios No Personales;Servicios Básicos;0;0;506.051;170.252;170.252;-506.051
Conducción Superior;Actividades Centrales;Servicios No Personales;Servicios Básicos;0;0;0;122.849;122.849;0
Conducción Superior;Actividades Centrales;Servicios No Personales;Alquileres y Derechos;0;0;1.558.200;2.849.300;2.843.800;-1.577.567
Conducción Superior;Actividades Centrales;Servicios No Personales;Alquileres y Derechos;0;0;0;215.617;215.617;0
Conducción Superior;Actividades Centrales;Servicios No Personales;"Mantenimiento, Reparación y Limpieza";0;0;154.420;87.166;154.420;-154.420
Conducción Superior;Actividades Centrales;Servicios No Personales;"Mantenimiento, Reparación y Limpieza";0;0;0;70.961;0;0
Conducción Superior;Actividades Centrales;Servicios No Personales;"Mantenimiento, Reparación y Limpieza";0;0;0;2.120.000;1.060.000;0
Conducción Superior;Actividades Centrales;Servicios No Personales;Servicios Técnicos y Profesionales;0;0;1.545.863;529.425;529.425;-1.545.863
Conducción Superior;Actividades Centrales;Servicios No Personales;Servicios Técnicos y Profesionales;0;0;0;175.200;123.200;0
Conducción Superior;Actividades Centrales;Servicios No Personales;Servicios Técnicos y Profesionales;0;0;43.000;269.114;269.114;-43.000
Conducción Superior;Actividades Centrales;Servicios No Personales;Servicios Comerciales y Financieros;0;0;589.095;589.095;589.095;-589.095
Conducción Superior;Actividades Centrales;Servicios No Personales;Servicios Comerciales y Financieros;0;0;21.520;21.520;21.520;-21.520
Conducción Superior;Actividades Centrales;Servicios No Personales;Servicios Comerciales y Financieros;0;0;54.793;54.793;54.793;-10.481
Conducción Superior;Actividades Centrales;Servicios No Personales;Servicios Comerciales y Financieros;0;0;0;0;0;-66.960
Conducción Superior;Actividades Centrales;Servicios No Personales;Pasajes y Viáticos;0;0;555.603;593.385;555.603;-512.123
Conducción Superior;Actividades Centrales;Servicios No Personales;Pasajes y Viáticos;0;0;521.301;521.301;521.301;-903.214
Conducción Superior;Actividades Centrales;Servicios No Personales;"Impuestos, Derechos, Tasas y Juicios";0;0;24.388;239.577;24.388;-33.633
Conducción Superior;Actividades Centrales;Servicios No Personales;"Impuestos, Derechos, Tasas y Juicios";0;0;0;0;0;-300
Conducción Superior;Actividades Centrales;Servicios No Personales;Otros Servicios;0;0;-6.259;-4.139;-6.259;-142.272
Conducción Superior;Actividades Centrales;Gastos en Personal;Personal Permanente;0;0;0;560.851;560.851;0
Conducción Superior;Actividades Centrales;Gastos en Personal;Personal Permanente;0;0;330.487;803.094;803.094;-330.487
Conducción Superior;Actividades Centrales;Gastos en Personal;Personal Permanente;0;0;100.503;2.232.473;2.232.473;-100.503
Conducción Superior;Actividades Centrales;Gastos en Personal;Servicios Extraordinarios;0;0;0;231.751;231.751;0
Conducción Superior;Actividades Centrales;Gastos en Personal;Asistencia Social al Personal;0;0;0;489.227;489.227;0
Conducción Superior;Actividades Centrales;Gastos en Personal;Asistencia Social al Personal;0;0;0;1.490;1.490;0
Conducción Superior;Actividades Centrales;Gastos en Personal;Gabinete de autoridades superiores;0;0;942.812;1.109.907;1.109.907;-942.812
Conducción Superior;Actividades Centrales;Gastos en Personal;Personal contratado;0;0;0;482.411;482.411;0
Conducción Superior;Actividades Centrales;Gastos en Personal;Personal contratado;0;0;0;277.928;277.928;0
Conducción Superior;Actividades Centrales;Gastos en Personal;Personal contratado;0;0;112.620;1.370.179;1.370.179;-112.620
Conducción Superior;Actividades Centrales;Bienes de Consumo;"Productos Alimenticios, Agropecuarios y Forestales";0;0;11.500;11.500;11.500;-11.500
Conducción Superior;Actividades Centrales;Bienes de Consumo;"Productos de Papel, Cartón e Impresos";0;0;21.780;21.780;21.780;-21.780
Conducción Superior;Actividades Centrales;Bienes de Consumo;"Productos de Papel, Cartón e Impresos";0;0;3.328;3.328;3.328;-3.328
Conducción Superior;Actividades Centrales;Bienes de Consumo;"Productos de Papel, Cartón e Impresos";0;0;91.892;28.556;91.892;-113.595
Conducción Superior;Actividades Centrales;Bienes de Consumo;"Productos Químicos, Combustibles y Lubricantes";0;0;30.285;30.285;30.285;-34.994
Conducción Superior;Actividades Centrales;Bienes de Consumo;Productos de Minerales No Metálicos;0;0;0;0;0;-1.540
Conducción Superior;Actividades Centrales;Bienes de Consumo;Productos de Minerales No Metálicos;0;0;0;0;0;-2.800
Conducción Superior;Actividades Centrales;Bienes de Consumo;Productos de Minerales No Metálicos;0;0;0;0;0;-810
Conducción Superior;Actividades Centrales;Bienes de Consumo;Productos Metálicos;0;0;0;0;0;-700
Conducción Superior;Actividades Centrales;Bienes de Consumo;Productos Metálicos;0;0;0;0;0;-710
Conducción Superior;Actividades Centrales;Bienes de Consumo;Otros Bienes de Consumo;0;0;3.027;3.027;3.027;-8.274
Conducción Superior;Actividades Centrales;Bienes de Consumo;Otros Bienes de Consumo;0;0;1.579;1.579;1.579;-4.555
Conducción Superior;Actividades Centrales;Bienes de Consumo;Otros Bienes de Consumo;0;0;221.272;221.272;221.272;-222.486
Conducción Superior;Actividades Centrales;Servicios No Personales;Servicios Básicos;0;0;464.402;464.402;464.402;-464.402
Conducción Superior;Actividades Centrales;Servicios No Personales;Servicios Básicos;0;0;100.395;100.395;100.395;-100.395
Conducción Superior;Actividades Centrales;Servicios No Personales;Servicios Básicos;0;0;1.409;1.409;1.409;-1.409
Conducción Superior;Actividades Centrales;Servicios No Personales;Servicios Básicos;0;0;124.667;124.667;124.667;-124.667
Conducción Superior;Actividades Centrales;Servicios No Personales;Servicios Básicos;0;0;0;89.135;89.135;-1.093.164
Conducción Superior;Actividades Centrales;Servicios No Personales;Alquileres y Derechos;0;0;3.341.817;5.722.967;5.722.967;-3.328.888
Conducción Superior;Actividades Centrales;Servicios No Personales;"Mantenimiento, Reparación y Limpieza";0;0;1.724.653;1.791.907;1.724.653;-1.724.953
Conducción Superior;Actividades Centrales;Servicios No Personales;"Mantenimiento, Reparación y Limpieza";0;0;39.104;39.104;39.104;-39.104
Conducción Superior;Actividades Centrales;Servicios No Personales;"Mantenimiento, Reparación y Limpieza";0;0;0;70.961;70.961;0
Conducción Superior;Actividades Centrales;Servicios No Personales;"Mantenimiento, Reparación y Limpieza";0;0;9.883.871;1.060.000;1.060.000;-9.883.871
Conducción Superior;Actividades Centrales;Servicios No Personales;Servicios Técnicos y Profesionales;0;0;0;226.114;226.114;0
Conducción Superior;Actividades Centrales;Servicios No Personales;Servicios Comerciales y Financieros;0;0;238.460;238.460;238.460;-238.460
Conducción Superior;Actividades Centrales;Servicios No Personales;Servicios Comerciales y Financieros;0;0;4.937;4.937;4.937;-8.846
Conducción Superior;Actividades Centrales;Servicios No Personales;Servicios Comerciales y Financieros;0;0;0;0;0;-25.258
